"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income","usa"
"London",2020-04-29,250,181,189,37.1,14.73,27.74,36.16,14.7,26.45,35.52,14.78,26.56,29.98,13.58,30.4,30.72,12.6,26.36,34.98,13.17,23.27,35.09,13.62,26.4,35.22,13.91,27.44,37.2,22.16,15.04,0,0,0,39.2528571428571,15.87,30.66,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-04-30,255,250,181,37.52,14.85,27.79,37.1,14.73,27.74,36.16,14.7,26.45,35.52,14.78,26.56,29.98,13.58,30.4,30.72,12.6,26.36,34.98,13.17,23.27,35.09,13.62,26.4,37.57,20.88,14.84,0,0,0,39.5814285714286,16.0042857142857,30.71,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-01,196,255,250,39.34,14.57,28.31,37.52,14.85,27.79,37.1,14.73,27.74,36.16,14.7,26.45,35.52,14.78,26.56,29.98,13.58,30.4,30.72,12.6,26.36,34.98,13.17,23.27,40.43,25,15.62,0,0,0,40.1885714285714,16.14,30.9828571428571,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-02,127,196,255,34.77,14.42,32.12,39.34,14.57,28.31,37.52,14.85,27.79,37.1,14.73,27.74,36.16,14.7,26.45,35.52,14.78,26.56,29.98,13.58,30.4,30.72,12.6,26.36,37.98,34.33,15.94,0,0,1,40.1585714285714,16.3185714285714,32.2471428571429,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-03,65,127,196,32.98,15.21,32.09,34.77,14.42,32.12,39.34,14.57,28.31,37.52,14.85,27.79,37.1,14.73,27.74,36.16,14.7,26.45,35.52,14.78,26.56,29.98,13.58,30.4,33.7,27.38,16.21,0,0,1,40.4814285714286,16.6914285714286,33.0657142857143,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-04,149,65,127,37.17,15.41,24.59,32.98,15.21,32.09,34.77,14.42,32.12,39.34,14.57,28.31,37.52,14.85,27.79,37.1,14.73,27.74,36.16,14.7,26.45,35.52,14.78,26.56,40.01,27.3,17.38,0,0,0,41.5085714285714,16.9528571428571,32.2357142857143,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-05,137,149,65,35.38,14.57,18.51,37.17,15.41,24.59,32.98,15.21,32.09,34.77,14.42,32.12,39.34,14.57,28.31,37.52,14.85,27.79,37.1,14.73,27.74,36.16,14.7,26.45,41.84,28.09,17.57,0,0,0,41.4885714285714,16.9228571428571,31.0857142857143,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-06,144,137,149,37.2,15.04,22.16,35.38,14.57,18.51,37.17,15.41,24.59,32.98,15.21,32.09,34.77,14.42,32.12,39.34,14.57,28.31,37.52,14.85,27.79,37.1,14.73,27.74,42.93,30.04,17.49,0,0,0,41.6371428571429,16.9714285714286,30.4728571428571,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-07,143,144,137,37.57,14.84,20.88,37.2,15.04,22.16,35.38,14.57,18.51,37.17,15.41,24.59,32.98,15.21,32.09,34.77,14.42,32.12,39.34,14.57,28.31,37.52,14.85,27.79,43.56,30.98,17.67,0,0,0,41.7042857142857,16.9871428571429,29.4928571428571,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-08,94,143,144,40.43,15.62,25,37.57,14.84,20.88,37.2,15.04,22.16,35.38,14.57,18.51,37.17,15.41,24.59,32.98,15.21,32.09,34.77,14.42,32.12,39.34,14.57,28.31,40.52,37.92,17.78,0,1,0,42.12,17.0971428571429,29.0942857142857,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-09,60,94,143,37.98,15.94,34.33,40.43,15.62,25,37.57,14.84,20.88,37.2,15.04,22.16,35.38,14.57,18.51,37.17,15.41,24.59,32.98,15.21,32.09,34.77,14.42,32.12,40.53,40.92,18.45,0,1,1,41.9257142857143,17.2928571428571,29.9542857142857,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-10,35,60,94,33.7,16.21,27.38,37.98,15.94,34.33,40.43,15.62,25,37.57,14.84,20.88,37.2,15.04,22.16,35.38,14.57,18.51,37.17,15.41,24.59,32.98,15.21,32.09,36.76,27.7,17.92,0,1,1,41.7728571428571,17.5485714285714,29.2771428571429,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-11,68,35,60,40.01,17.38,27.3,33.7,16.21,27.38,37.98,15.94,34.33,40.43,15.62,25,37.57,14.84,20.88,37.2,15.04,22.16,35.38,14.57,18.51,37.17,15.41,24.59,40.8266666666667,28.9433333333333,18.5966666666667,0,0,0,42.7771428571429,17.8585714285714,28.5928571428571,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-12,78,68,35,41.84,17.57,28.09,40.01,17.38,27.3,33.7,16.21,27.38,37.98,15.94,34.33,40.43,15.62,25,37.57,14.84,20.88,37.2,15.04,22.16,35.38,14.57,18.51,44.8933333333333,30.1866666666667,19.2733333333333,0,0,0,43.4442857142857,18.1671428571429,29.0928571428571,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-13,85,78,68,42.93,17.49,30.04,41.84,17.57,28.09,40.01,17.38,27.3,33.7,16.21,27.38,37.98,15.94,34.33,40.43,15.62,25,37.57,14.84,20.88,37.2,15.04,22.16,48.96,31.43,19.95,0,0,0,44.5228571428571,18.5842857142857,30.74,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-14,86,85,78,43.56,17.67,30.98,42.93,17.49,30.04,41.84,17.57,28.09,40.01,17.38,27.3,33.7,16.21,27.38,37.98,15.94,34.33,40.43,15.62,25,37.57,14.84,20.88,50.41,32.55,19.73,0,0,0,45.4314285714286,18.96,32,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-15,58,86,85,40.52,17.78,37.92,43.56,17.67,30.98,42.93,17.49,30.04,41.84,17.57,28.09,40.01,17.38,27.3,33.7,16.21,27.38,37.98,15.94,34.33,40.43,15.62,25,55.15,37.94,20.81,0,0,0,45.8528571428571,19.38,34.4342857142857,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-16,23,58,86,40.53,18.45,40.92,40.52,17.78,37.92,43.56,17.67,30.98,42.93,17.49,30.04,41.84,17.57,28.09,40.01,17.38,27.3,33.7,16.21,27.38,37.98,15.94,34.33,53.53,42.93,20.38,0,0,1,45.8671428571429,19.7842857142857,36.7085714285714,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-17,33,23,58,36.76,17.92,27.7,40.53,18.45,40.92,40.52,17.78,37.92,43.56,17.67,30.98,42.93,17.49,30.04,41.84,17.57,28.09,40.01,17.38,27.3,33.7,16.21,27.38,51.94,41.36,21.57,0,0,1,45.6928571428571,20.0671428571429,35.7614285714286,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-18,54,33,23,40.8266666666667,18.5966666666667,28.9433333333333,36.76,17.92,27.7,40.53,18.45,40.92,40.52,17.78,37.92,43.56,17.67,30.98,42.93,17.49,30.04,41.84,17.57,28.09,40.01,17.38,27.3,55.22,38.38,23.72,0,0,0,46.7109523809524,20.4080952380952,35.9847619047619,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
"London",2020-05-19,51,54,33,44.8933333333333,19.2733333333333,30.1866666666667,40.8266666666667,18.5966666666667,28.9433333333333,36.76,17.92,27.7,40.53,18.45,40.92,40.52,17.78,37.92,43.56,17.67,30.98,42.93,17.49,30.04,41.84,17.57,28.09,58.66,40.69,23.93,0,0,0,47.4085714285714,20.6785714285714,36.3971428571429,8787892,"1572.147146",0.28,35.3,56273.38129,"notUSA"
