"","City","date","newCases","casesTminus1","casesTminus2","g_retail","g_grocery","g_parks","g_transit","g_workplaces","g_residential","g_retailMinus7","g_groceryMinus7","g_parksMinus7","g_transitMinus7","g_workplacesMinus7","g_residentialMinus7","g_retailMinus8","g_groceryMinus8","g_parksMinus8","g_transitMinus8","g_workplacesMinus8","g_residentialMinus8","g_retailMinus9","g_groceryMinus9","g_parksMinus9","g_transitMinus9","g_workplacesMinus9","g_residentialMinus9","g_retailMinus10","g_groceryMinus10","g_parksMinus10","g_transitMinus10","g_workplacesMinus10","g_residentialMinus10","g_retailMinus11","g_groceryMinus11","g_parksMinus11","g_transitMinus11","g_workplacesMinus11","g_residentialMinus11","g_retailMinus12","g_groceryMinus12","g_parksMinus12","g_transitMinus12","g_workplacesMinus12","g_residentialMinus12","g_retailMinus13","g_groceryMinus13","g_parksMinus13","g_transitMinus13","g_workplacesMinus13","g_residentialMinus13","g_retailMinus14","g_groceryMinus14","g_parksMinus14","g_transitMinus14","g_workplacesMinus14","g_residentialMinus14","a_drivingMinus7","a_transitMinus7","a_walkingMinus7","a_drivingMinus8","a_transitMinus8","a_walkingMinus8","a_drivingMinus9","a_transitMinus9","a_walkingMinus9","a_drivingMinus10","a_transitMinus10","a_walkingMinus10","a_drivingMinus11","a_transitMinus11","a_walkingMinus11","a_drivingMinus12","a_transitMinus12","a_walkingMinus12","a_drivingMinus13","a_transitMinus13","a_walkingMinus13","a_drivingMinus14","a_transitMinus14","a_walkingMinus14","a_driving","a_walking","a_transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"273","Montreal",2020-05-09,312,435,427,-66,-17,-17,-65,-40,16,-66,-19,133,-59,-43,15,-70,-24,10,-71,-66,30,-73,-30,-46,-76,-69,30,-64,-25,57,-71,-68,28,-61,-23,62,-71,-69,28,-60,-23,-13,-74,-69,27,-84,-75,4,-75,-53,17,-64,-26,89,-63,-47,17,-52.49,-75.52,-48.72,-53.35,-78.16,-61.03,-54.5,-79.4,-63.84,-48.55,-77.04,-48.77,-50.69,-78.15,-50.27,-52.47,-77.04,-56.04,-57.3,-77.65,-58.14,-60.82,-79.68,-57.72,-50.05,-63.26,-76.67,0,0,1,-61.4528571428571,-88.9485714285714,-63.5042857142857,4098927,4604,0.086,40.3,52003.3389
"274","Montreal",2020-05-10,301,312,435,-80,-67,16,-70,-42,14,-82,-69,94,-69,-46,15,-66,-19,133,-59,-43,15,-70,-24,10,-71,-66,30,-73,-30,-46,-76,-69,30,-64,-25,57,-71,-68,28,-61,-23,62,-71,-69,28,-60,-23,-13,-74,-69,27,-84,-75,4,-75,-53,17,-46.37,-71.19,-39.23,-52.49,-75.52,-48.72,-53.35,-78.16,-61.03,-54.5,-79.4,-63.84,-48.55,-77.04,-48.77,-50.69,-78.15,-50.27,-52.47,-77.04,-56.04,-57.3,-77.65,-58.14,-40.14,-49.7,-72.68,0,0,1,-59.3885714285714,-87.7357142857143,-60.8628571428571,4098927,4604,0.086,40.3,52003.3389
"275","Montreal",2020-05-11,366,301,312,-62,-18,12,-70,-63,25,-64,-17,-8,-72,-66,26,-82,-69,94,-69,-46,15,-66,-19,133,-59,-43,15,-70,-24,10,-71,-66,30,-73,-30,-46,-76,-69,30,-64,-25,57,-71,-68,28,-61,-23,62,-71,-69,28,-60,-23,-13,-74,-69,27,-43.73,-72.66,-46.82,-46.37,-71.19,-39.23,-52.49,-75.52,-48.72,-53.35,-78.16,-61.03,-54.5,-79.4,-63.84,-48.55,-77.04,-48.77,-50.69,-78.15,-50.27,-52.47,-77.04,-56.04,-44.34,-47.59,-75.71,0,0,0,-57.45,-87.0228571428571,-59.2457142857143,4098927,4604,0.086,40.3,52003.3389
"276","Montreal",2020-05-12,431,366,301,-63,-18,41,-69,-63,26,-66,-20,22,-71,-66,27,-64,-17,-8,-72,-66,26,-82,-69,94,-69,-46,15,-66,-19,133,-59,-43,15,-70,-24,10,-71,-66,30,-73,-30,-46,-76,-69,30,-64,-25,57,-71,-68,28,-61,-23,62,-71,-69,28,-42.55,-72.75,-46.71,-43.73,-72.66,-46.82,-46.37,-71.19,-39.23,-52.49,-75.52,-48.72,-53.35,-78.16,-61.03,-54.5,-79.4,-63.84,-48.55,-77.04,-48.77,-50.69,-78.15,-50.27,-38.21,-45.54,-74.68,0,0,0,-56.0328571428571,-86.41,-57.9128571428571,4098927,4604,0.086,40.3,52003.3389
"277","Montreal",2020-05-13,396,431,366,-62,-18,81,-67,-63,26,-65,-20,57,-69,-66,27,-66,-20,22,-71,-66,27,-64,-17,-8,-72,-66,26,-82,-69,94,-69,-46,15,-66,-19,133,-59,-43,15,-70,-24,10,-71,-66,30,-73,-30,-46,-76,-69,30,-64,-25,57,-71,-68,28,-41.25,-71.86,-40.8,-42.55,-72.75,-46.71,-43.73,-72.66,-46.82,-46.37,-71.19,-39.23,-52.49,-75.52,-48.72,-53.35,-78.16,-61.03,-54.5,-79.4,-63.84,-48.55,-77.04,-48.77,-32.35,-39.77,-72.21,0,0,0,-54.6842857142857,-85.5114285714286,-56.56,4098927,4604,0.086,40.3,52003.3389
"278","Montreal",2020-05-14,352,396,431,-61,-15,93,-67,-63,25,-65,-19,34,-70,-66,27,-65,-20,57,-69,-66,27,-66,-20,22,-71,-66,27,-64,-17,-8,-72,-66,26,-82,-69,94,-69,-46,15,-66,-19,133,-59,-43,15,-70,-24,10,-71,-66,30,-73,-30,-46,-76,-69,30,-44.31,-75.5,-48.05,-41.25,-71.86,-40.8,-42.55,-72.75,-46.71,-43.73,-72.66,-46.82,-46.37,-71.19,-39.23,-52.49,-75.52,-48.72,-53.35,-78.16,-61.03,-54.5,-79.4,-63.84,-32.49,-37.66,-73.45,0,0,0,-54.0785714285714,-85.2914285714286,-56.4571428571429,4098927,4604,0.086,40.3,52003.3389
"279","Montreal",2020-05-15,346,352,396,-67,-27,-30,-70,-62,28,-69,-24,-7,-71,-64,29,-65,-19,34,-70,-66,27,-65,-20,57,-69,-66,27,-66,-20,22,-71,-66,27,-64,-17,-8,-72,-66,26,-82,-69,94,-69,-46,15,-66,-19,133,-59,-43,15,-70,-24,10,-71,-66,30,-49.01,-77.43,-61.35,-44.31,-75.5,-48.05,-41.25,-71.86,-40.8,-42.55,-72.75,-46.71,-43.73,-72.66,-46.82,-46.37,-71.19,-39.23,-52.49,-75.52,-48.72,-53.35,-78.16,-61.03,-38.44,-58.33,-76.66,0,0,0,-53.2942857142857,-85.01,-56.1014285714286,4098927,4604,0.086,40.3,52003.3389
"280","Montreal",2020-05-16,268,346,352,-61,-12,95,-58,-36,13,-66,-17,-17,-65,-40,16,-69,-24,-7,-71,-64,29,-65,-19,34,-70,-66,27,-65,-20,57,-69,-66,27,-66,-20,22,-71,-66,27,-64,-17,-8,-72,-66,26,-82,-69,94,-69,-46,15,-66,-19,133,-59,-43,15,-50.05,-76.67,-63.26,-49.01,-77.43,-61.35,-44.31,-75.5,-48.05,-41.25,-71.86,-40.8,-42.55,-72.75,-46.71,-43.73,-72.66,-46.82,-46.37,-71.19,-39.23,-52.49,-75.52,-48.72,-37.33,-48.28,-72.38,0,1,1,-52.8228571428571,-84.7971428571429,-56.42,4098927,4604,0.086,40.3,52003.3389
"281","Montreal",2020-05-17,342,268,346,-74,-62,225,-61,-37,11,-80,-67,16,-70,-42,14,-66,-17,-17,-65,-40,16,-69,-24,-7,-71,-64,29,-65,-19,34,-70,-66,27,-65,-20,57,-69,-66,27,-66,-20,22,-71,-66,27,-64,-17,-8,-72,-66,26,-82,-69,94,-69,-46,15,-40.14,-72.68,-49.7,-50.05,-76.67,-63.26,-49.01,-77.43,-61.35,-44.31,-75.5,-48.05,-41.25,-71.86,-40.8,-42.55,-72.75,-46.71,-43.73,-72.66,-46.82,-46.37,-71.19,-39.23,-26.82,-19.57,-67.75,0,1,1,-51.0585714285714,-84.3914285714286,-56.56,4098927,4604,0.086,40.3,52003.3389
"282","Montreal",2020-05-18,334,342,268,-56,-12,188,-71,-79,26,-62,-18,12,-70,-63,25,-80,-67,16,-70,-42,14,-66,-17,-17,-65,-40,16,-69,-24,-7,-71,-64,29,-65,-19,34,-70,-66,27,-65,-20,57,-69,-66,27,-66,-20,22,-71,-66,27,-64,-17,-8,-72,-66,26,-44.34,-75.71,-47.59,-40.14,-72.68,-49.7,-50.05,-76.67,-63.26,-49.01,-77.43,-61.35,-44.31,-75.5,-48.05,-41.25,-71.86,-40.8,-42.55,-72.75,-46.71,-43.73,-72.66,-46.82,-34.44,-28.69,-70.63,0,1,0,-50.7685714285714,-85.0371428571429,-57.7542857142857,4098927,4604,0.086,40.3,52003.3389
"283","Montreal",2020-05-19,319,334,342,-57,-11,89,-66,-61,24,-63,-18,41,-69,-63,26,-62,-18,12,-70,-63,25,-80,-67,16,-70,-42,14,-66,-17,-17,-65,-40,16,-69,-24,-7,-71,-64,29,-65,-19,34,-70,-66,27,-65,-20,57,-69,-66,27,-66,-20,22,-71,-66,27,-38.21,-74.68,-45.54,-44.34,-75.71,-47.59,-40.14,-72.68,-49.7,-50.05,-76.67,-63.26,-49.01,-77.43,-61.35,-44.31,-75.5,-48.05,-41.25,-71.86,-40.8,-42.55,-72.75,-46.71,-21.56,-30.55,-69.14,0,0,0,-49.98,-85.3257142857143,-57.5714285714286,4098927,4604,0.086,40.3,52003.3389
"284","Montreal",2020-05-20,410,319,334,-56,-10,140,-63,-60,23,-62,-18,81,-67,-63,26,-63,-18,41,-69,-63,26,-62,-18,12,-70,-63,25,-80,-67,16,-70,-42,14,-66,-17,-17,-65,-40,16,-69,-24,-7,-71,-64,29,-65,-19,34,-70,-66,27,-65,-20,57,-69,-66,27,-32.35,-72.21,-39.77,-38.21,-74.68,-45.54,-44.34,-75.71,-47.59,-40.14,-72.68,-49.7,-50.05,-76.67,-63.26,-49.01,-77.43,-61.35,-44.31,-75.5,-48.05,-41.25,-71.86,-40.8,-19.85,-22.62,-68.47,0,0,0,-48.5228571428571,-85.2485714285714,-56.58,4098927,4604,0.086,40.3,52003.3389
"285","Montreal",2020-05-21,382,410,319,-56,-9,134,-64,-60,23,-61,-15,93,-67,-63,25,-62,-18,81,-67,-63,26,-63,-18,41,-69,-63,26,-62,-18,12,-70,-63,25,-80,-67,16,-70,-42,14,-66,-17,-17,-65,-40,16,-69,-24,-7,-71,-64,29,-65,-19,34,-70,-66,27,-32.49,-73.45,-37.66,-32.35,-72.21,-39.77,-38.21,-74.68,-45.54,-44.34,-75.71,-47.59,-40.14,-72.68,-49.7,-50.05,-76.67,-63.26,-49.01,-77.43,-61.35,-44.31,-75.5,-48.05,-18.83,-26.3,-68.36,0,0,0,-47.2714285714286,-85.4757142857143,-56.1314285714286,4098927,4604,0.086,40.3,52003.3389
"286","Montreal",2020-05-22,257,382,410,-59,-12,152,-62,-58,23,-67,-27,-30,-70,-62,28,-61,-15,93,-67,-63,25,-62,-18,81,-67,-63,26,-63,-18,41,-69,-63,26,-62,-18,12,-70,-63,25,-80,-67,16,-70,-42,14,-66,-17,-17,-65,-40,16,-69,-24,-7,-71,-64,29,-38.44,-76.66,-58.33,-32.49,-73.45,-37.66,-32.35,-72.21,-39.77,-38.21,-74.68,-45.54,-44.34,-75.71,-47.59,-40.14,-72.68,-49.7,-50.05,-76.67,-63.26,-49.01,-77.43,-61.35,-20.75,-33.14,-67.96,0,0,0,-46.4328571428571,-85.6414285714286,-57.6,4098927,4604,0.086,40.3,52003.3389
"287","Montreal",2020-05-23,215,257,382,-57,-10,155,-53,-27,10,-61,-12,95,-58,-36,13,-67,-27,-30,-70,-62,28,-61,-15,93,-67,-63,25,-62,-18,81,-67,-63,26,-63,-18,41,-69,-63,26,-62,-18,12,-70,-63,25,-80,-67,16,-70,-42,14,-66,-17,-17,-65,-40,16,-37.33,-72.38,-48.28,-38.44,-76.66,-58.33,-32.49,-73.45,-37.66,-32.35,-72.21,-39.77,-38.21,-74.68,-45.54,-44.34,-75.71,-47.59,-40.14,-72.68,-49.7,-50.05,-76.67,-63.26,-28.91,-38.3,-66.46,0,0,1,-44.7642857142857,-84.92,-55.7328571428571,4098927,4604,0.086,40.3,52003.3389
"288","Montreal",2020-05-24,215,215,257,-64,-40,229,-57,-25,8,-74,-62,225,-61,-37,11,-61,-12,95,-58,-36,13,-67,-27,-30,-70,-62,28,-61,-15,93,-67,-63,25,-62,-18,81,-67,-63,26,-63,-18,41,-69,-63,26,-62,-18,12,-70,-63,25,-80,-67,16,-70,-42,14,-26.82,-67.75,-19.57,-37.33,-72.38,-48.28,-38.44,-76.66,-58.33,-32.49,-73.45,-37.66,-32.35,-72.21,-39.77,-38.21,-74.68,-45.54,-44.34,-75.71,-47.59,-40.14,-72.68,-49.7,-13.42,-13.66,-59.78,0,0,1,-41.4457142857143,-83.6457142857143,-49.4914285714286,4098927,4604,0.086,40.3,52003.3389
"289","Montreal",2020-05-25,204,215,215,-48,-14,86,-63,-59,21,-56,-12,188,-71,-79,26,-74,-62,225,-61,-37,11,-61,-12,95,-58,-36,13,-67,-27,-30,-70,-62,28,-61,-15,93,-67,-63,25,-62,-18,81,-67,-63,26,-63,-18,41,-69,-63,26,-62,-18,12,-70,-63,25,-34.44,-70.63,-28.69,-26.82,-67.75,-19.57,-37.33,-72.38,-48.28,-38.44,-76.66,-58.33,-32.49,-73.45,-37.66,-32.35,-72.21,-39.77,-38.21,-74.68,-45.54,-44.34,-75.71,-47.59,-9.93,-19.18,-62.16,0,0,0,-40.6314285714286,-83.3528571428571,-46.49,4098927,4604,0.086,40.3,52003.3389
"290","Montreal",2020-05-26,244,204,215,-50,-11,134,-62,-57,21,-57,-11,89,-66,-61,24,-56,-12,188,-71,-79,26,-74,-62,225,-61,-37,11,-61,-12,95,-58,-36,13,-67,-27,-30,-70,-62,28,-61,-15,93,-67,-63,25,-62,-18,81,-67,-63,26,-63,-18,41,-69,-63,26,-21.56,-69.14,-30.55,-34.44,-70.63,-28.69,-26.82,-67.75,-19.57,-37.33,-72.38,-48.28,-38.44,-76.66,-58.33,-32.49,-73.45,-37.66,-32.35,-72.21,-39.77,-38.21,-74.68,-45.54,-6.75,-16.86,-62.69,0,0,0,-37.3771428571429,-82.4142857142857,-44.0557142857143,4098927,4604,0.086,40.3,52003.3389
"291","Montreal",2020-05-27,256,244,204,-52,-13,104,-62,-57,22,-56,-10,140,-63,-60,23,-57,-11,89,-66,-61,24,-56,-12,188,-71,-79,26,-74,-62,225,-61,-37,11,-61,-12,95,-58,-36,13,-67,-27,-30,-70,-62,28,-61,-15,93,-67,-63,25,-62,-18,81,-67,-63,26,-19.85,-68.47,-22.62,-21.56,-69.14,-30.55,-34.44,-70.63,-28.69,-26.82,-67.75,-19.57,-37.33,-72.38,-48.28,-38.44,-76.66,-58.33,-32.49,-73.45,-37.66,-32.35,-72.21,-39.77,-7.39,-23.32,-61.88,0,0,0,-34.7542857142857,-81.5271428571428,-40.7814285714286,4098927,4604,0.086,40.3,52003.3389
"292","Montreal",2020-05-28,193,256,244,-52,-10,95,-61,-57,22,-56,-9,134,-64,-60,23,-56,-10,140,-63,-60,23,-57,-11,89,-66,-61,24,-56,-12,188,-71,-79,26,-74,-62,225,-61,-37,11,-61,-12,95,-58,-36,13,-67,-27,-30,-70,-62,28,-61,-15,93,-67,-63,25,-18.83,-68.36,-26.3,-19.85,-68.47,-22.62,-21.56,-69.14,-30.55,-34.44,-70.63,-28.69,-26.82,-67.75,-19.57,-37.33,-72.38,-48.28,-38.44,-76.66,-58.33,-32.49,-73.45,-37.66,-10.09,-26.75,-63.98,0,0,0,-32.8228571428571,-80.9771428571429,-38.8571428571429,4098927,4604,0.086,40.3,52003.3389
"293","Montreal",2020-05-29,195,193,256,-56,-16,63,-61,-56,23,-59,-12,152,-62,-58,23,-56,-9,134,-64,-60,23,-56,-10,140,-63,-60,23,-57,-11,89,-66,-61,24,-56,-12,188,-71,-79,26,-74,-62,225,-61,-37,11,-61,-12,95,-58,-36,13,-67,-27,-30,-70,-62,28,-20.75,-67.96,-33.14,-18.83,-68.36,-26.3,-19.85,-68.47,-22.62,-21.56,-69.14,-30.55,-34.44,-70.63,-28.69,-26.82,-67.75,-19.57,-37.33,-72.38,-48.28,-38.44,-76.66,-58.33,-16.93,-38.26,-65.83,0,0,0,-31.1457142857143,-80.1928571428572,-38.2114285714286,4098927,4604,0.086,40.3,52003.3389
"294","Montreal",2020-05-30,207,195,193,-53,-14,113,-50,-19,10,-57,-10,155,-53,-27,10,-59,-12,152,-62,-58,23,-56,-9,134,-64,-60,23,-56,-10,140,-63,-60,23,-57,-11,89,-66,-61,24,-56,-12,188,-71,-79,26,-74,-62,225,-61,-37,11,-61,-12,95,-58,-36,13,-28.91,-66.46,-38.3,-20.75,-67.96,-33.14,-18.83,-68.36,-26.3,-19.85,-68.47,-22.62,-21.56,-69.14,-30.55,-34.44,-70.63,-28.69,-26.82,-67.75,-19.57,-37.33,-72.38,-48.28,-20.78,-40.33,-62.53,0,0,1,-29.7842857142857,-78.7357142857143,-35.35,4098927,4604,0.086,40.3,52003.3389
"295","Montreal",2020-05-31,140,207,195,-57,-29,95,-54,-17,9,-64,-40,229,-57,-25,8,-57,-10,155,-53,-27,10,-59,-12,152,-62,-58,23,-56,-9,134,-64,-60,23,-56,-10,140,-63,-60,23,-57,-11,89,-66,-61,24,-56,-12,188,-71,-79,26,-74,-62,225,-61,-37,11,-13.42,-59.78,-13.66,-28.91,-66.46,-38.3,-20.75,-67.96,-33.14,-18.83,-68.36,-26.3,-19.85,-68.47,-22.62,-21.56,-69.14,-30.55,-34.44,-70.63,-28.69,-26.82,-67.75,-19.57,-4.04,-14.22,-53.88,0,0,1,-26.3685714285714,-76.9357142857143,-30.4042857142857,4098927,4604,0.086,40.3,52003.3389
"296","Montreal",2020-06-01,157,140,207,-48,-14,46,-60,-55,20,-48,-14,86,-63,-59,21,-64,-40,229,-57,-25,8,-57,-10,155,-53,-27,10,-59,-12,152,-62,-58,23,-56,-9,134,-64,-60,23,-56,-10,140,-63,-60,23,-57,-11,89,-66,-61,24,-56,-12,188,-71,-79,26,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,-28.91,-66.46,-38.3,-20.75,-67.96,-33.14,-18.83,-68.36,-26.3,-19.85,-68.47,-22.62,-21.56,-69.14,-30.55,-34.44,-70.63,-28.69,-2.45,-17.4,-58.99,0,0,0,-23.9557142857143,-76.1371428571429,-30.3485714285714,4098927,4604,0.086,40.3,52003.3389
"297","Montreal",2020-06-02,100,157,140,-52,-14,64,-61,-55,22,-50,-11,134,-62,-57,21,-48,-14,86,-63,-59,21,-64,-40,229,-57,-25,8,-57,-10,155,-53,-27,10,-59,-12,152,-62,-58,23,-56,-9,134,-64,-60,23,-56,-10,140,-63,-60,23,-57,-11,89,-66,-61,24,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,-28.91,-66.46,-38.3,-20.75,-67.96,-33.14,-18.83,-68.36,-26.3,-19.85,-68.47,-22.62,-21.56,-69.14,-30.55,-5.27,-25.77,-61.85,0,0,0,-20,-75.0028571428571,-28.6585714285714,4098927,4604,0.086,40.3,52003.3389
"298","Montreal",2020-06-03,115,100,157,-54,-15,61,-61,-55,22,-52,-13,104,-62,-57,22,-50,-11,134,-62,-57,21,-48,-14,86,-63,-59,21,-64,-40,229,-57,-25,8,-57,-10,155,-53,-27,10,-59,-12,152,-62,-58,23,-56,-9,134,-64,-60,23,-56,-10,140,-63,-60,23,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,-28.91,-66.46,-38.3,-20.75,-67.96,-33.14,-18.83,-68.36,-26.3,-19.85,-68.47,-22.62,-6.71,-22.57,-59.54,0,0,0,-17.9757142857143,-73.9657142857143,-27.6257142857143,4098927,4604,0.086,40.3,52003.3389
"299","Montreal",2020-06-04,124,115,100,-49,-7,184,-57,-54,20,-52,-10,95,-61,-57,22,-52,-13,104,-62,-57,22,-50,-11,134,-62,-57,21,-48,-14,86,-63,-59,21,-64,-40,229,-57,-25,8,-57,-10,155,-53,-27,10,-59,-12,152,-62,-58,23,-56,-9,134,-64,-60,23,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,-28.91,-66.46,-38.3,-20.75,-67.96,-33.14,-18.83,-68.36,-26.3,1.64,-9.13,-56.84,0,0,0,-16.5814285714286,-73.3242857142857,-28.2157142857143,4098927,4604,0.086,40.3,52003.3389
"300","Montreal",2020-06-05,115,124,115,-51,-11,183,-56,-52,19,-56,-16,63,-61,-56,23,-52,-10,95,-61,-57,22,-52,-13,104,-62,-57,22,-50,-11,134,-62,-57,21,-48,-14,86,-63,-59,21,-64,-40,229,-57,-25,8,-57,-10,155,-53,-27,10,-59,-12,152,-62,-58,23,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,-28.91,-66.46,-38.3,-20.75,-67.96,-33.14,-3.75,-25.36,-59.43,0,0,0,-16.31,-72.9628571428571,-29.9242857142857,4098927,4604,0.086,40.3,52003.3389
"301","Montreal",2020-06-06,105,115,124,-51,-13,111,-49,-20,10,-53,-14,113,-50,-19,10,-56,-16,63,-61,-56,23,-52,-10,95,-61,-57,22,-52,-13,104,-62,-57,22,-50,-11,134,-62,-57,21,-48,-14,86,-63,-59,21,-64,-40,229,-57,-25,8,-57,-10,155,-53,-27,10,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,-28.91,-66.46,-38.3,-13.56,-37.75,-58.45,0,0,1,-16.3142857142857,-72.1871428571429,-30.9514285714286,4098927,4604,0.086,40.3,52003.3389
"302","Montreal",2020-06-07,74,105,115,-48,-20,265,-42,-14,5,-57,-29,95,-54,-17,9,-53,-14,113,-50,-19,10,-56,-16,63,-61,-56,23,-52,-10,95,-61,-57,22,-52,-13,104,-62,-57,22,-50,-11,134,-62,-57,21,-48,-14,86,-63,-59,21,-64,-40,229,-57,-25,8,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,14.05,12.53,-44.58,0,0,1,-12.7614285714286,-70.39,-27.5114285714286,4098927,4604,0.086,40.3,52003.3389
"303","Montreal",2020-06-08,50,74,105,-43,-9,175,-57,-52,18,-48,-14,46,-60,-55,20,-57,-29,95,-54,-17,9,-53,-14,113,-50,-19,10,-56,-16,63,-61,-56,23,-52,-10,95,-61,-57,22,-52,-13,104,-62,-57,22,-50,-11,134,-62,-57,21,-48,-14,86,-63,-59,21,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,7.6,-1.75,-51.36,0,0,0,-11.1942857142857,-70.2771428571429,-28.0457142857143,4098927,4604,0.086,40.3,52003.3389
"304","Montreal",2020-06-09,78,50,74,-47,-11,164,-58,-52,19,-52,-14,64,-61,-55,22,-48,-14,46,-60,-55,20,-57,-29,95,-54,-17,9,-53,-14,113,-50,-19,10,-56,-16,63,-61,-56,23,-52,-10,95,-61,-57,22,-52,-13,104,-62,-57,22,-50,-11,134,-62,-57,21,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,6.75,-9.57,-53.81,0,0,0,-10.5285714285714,-70.2328571428571,-28.9871428571429,4098927,4604,0.086,40.3,52003.3389
"305","Montreal",2020-06-10,68,78,50,-48,-12,109,-59,-52,20,-54,-15,61,-61,-55,22,-52,-14,64,-61,-55,22,-48,-14,46,-60,-55,20,-57,-29,95,-54,-17,9,-53,-14,113,-50,-19,10,-56,-16,63,-61,-56,23,-52,-10,95,-61,-57,22,-52,-13,104,-62,-57,22,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,2.48,-14.59,-54.11,0,0,0,-10.5228571428571,-69.7828571428571,-29.8028571428571,4098927,4604,0.086,40.3,52003.3389
"306","Montreal",2020-06-11,67,68,78,-46,-8,130,-58,-52,20,-49,-7,184,-57,-54,20,-54,-15,61,-61,-55,22,-52,-14,64,-61,-55,22,-48,-14,46,-60,-55,20,-57,-29,95,-54,-17,9,-53,-14,113,-50,-19,10,-56,-16,63,-61,-56,23,-52,-10,95,-61,-57,22,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,3.67,-14.57,-56.62,0,0,0,-9.23285714285714,-69.0628571428571,-27.7757142857143,4098927,4604,0.086,40.3,52003.3389
"307","Montreal",2020-06-12,72,67,68,-49,-11,130,-56,-50,19,-51,-11,183,-56,-52,19,-49,-7,184,-57,-54,20,-54,-15,61,-61,-55,22,-52,-14,64,-61,-55,22,-48,-14,46,-60,-55,20,-57,-29,95,-54,-17,9,-53,-14,113,-50,-19,10,-56,-16,63,-61,-56,23,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,4.01,-25.37,-55.38,0,0,0,-8.32714285714286,-68.4128571428571,-27.5771428571429,4098927,4604,0.086,40.3,52003.3389
"308","Montreal",2020-06-13,65,72,67,-49,-13,123,-48,-14,8,-51,-13,111,-49,-20,10,-51,-11,183,-56,-52,19,-49,-7,184,-57,-54,20,-54,-15,61,-61,-55,22,-52,-14,64,-61,-55,22,-48,-14,46,-60,-55,20,-57,-29,95,-54,-17,9,-53,-14,113,-50,-19,10,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-6.29,-32.93,-55.13,0,0,1,-7.84571428571429,-67.3585714285714,-27.5042857142857,4098927,4604,0.086,40.3,52003.3389
"309","Montreal",2020-06-14,28,65,72,-45,-18,253,-47,-7,4,-48,-20,265,-42,-14,5,-51,-13,111,-49,-20,10,-51,-11,183,-56,-52,19,-49,-7,184,-57,-54,20,-54,-15,61,-61,-55,22,-52,-14,64,-61,-55,22,-48,-14,46,-60,-55,20,-57,-29,95,-54,-17,9,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,16.28,0.59,-45.16,0,0,1,-2.87,-64.7942857142857,-19.9528571428571,4098927,4604,0.086,40.3,52003.3389
